key,original,translation,context
ItemInfo_黄帝阴符经,"An ancient archive with a mysterious author, expounding on the way of embracing the divine, the law of enriching the country and securing the people, and the art of strengthening soldiers and winning battles. Those who are not deeply versed in the Tao cannot understand.",,作者成谜的上古典籍，演述神仙抱一之道、富国安人之法、强兵战胜之术。非深于道者不能懂。
,,,
ItemInfo_基础武器图纸,"A beginner's blueprint for forging weapons, which can be used to forge some <#29F161>NormalWeapons</color>.",,锻造武器的入门级图纸，使用后可锻造部分<#29F161>丁级武器</color>。
ItemInfo_基础武器图纸1,"A beginner's blueprint for forging weapons, which can be used to forge beginner <#29F161>NormalWeapons</color>.",,锻造武器的入门级图纸，使用后可锻造初级<#29F161>丁级武器</color>。
ItemInfo_兵械要术·下,"A beginner's blueprint for forging weapons, which can be used to forge some <#29F161>NormalWeapons</color>.",,锻造武器的入门级图纸，使用后可锻造部分<#29F161>丁级武器</color>。
ItemInfo_基础衣服图纸,"A beginner's blueprint for crafting armor, which can be used to make <#29F161>NormalArmor</color>.",,制作防具的入门级图纸，使用后可制作<#29F161>丁级防具</color>。
ItemInfo_基础采集工具图纸,"A blueprint for making common gathering tools, which can be used to make <#29F161>NormalGatheringTools</color>.",,打造常用采集工具图纸，使用后可打造<#29F161>丁级采集工具</color>。
ItemInfo_家常主食图纸1,"A beginner's recipe for cooking main dishes, which can be used to cook <#29F161>Steamed bun</color>, <#29F161>Painting</color>, <#29F161>Veggie strudel</color>.",,烹饪主食的入门级食谱，使用后可烹饪<#29F161>馒头</color>、<#29F161>画卷</color>、<#29F161>青菜卷饼</color>。
ItemInfo_家常主食图纸2,"A beginner's recipe for cooking main dishes, which can be used to cook <#29F161>Fritter</color>, <#29F161>Vegan noodle</color>, <#29F161>Pan cake</color>.",,烹饪主食的入门级食谱，使用后可烹饪<#29F161>油条</color>、<#29F161>清汤面</color>、<#29F161>花椒饼</color>。
ItemInfo_家常主食图纸3,"A beginner's recipe for cooking main dishes, which can be used to cook <#29F161>Rice ball</color>, <#29F161>Rice</color>, <#29F161>Egg cake</color>.",,烹饪主食的入门级食谱，使用后可烹饪<#29F161>饭团</color>、<#29F161>米饭</color>、<#29F161>鸡蛋饼</color>。
ItemInfo_家常菜肴图纸1,"A beginner's recipe for cooking side dishes, which can be used to cook <#29F161>Homemade tofu</color>, <#29F161>Braised tofu</color>, <#29F161>Boiled egg</color>, <#29F161>Poached egg</color>.",,烹饪菜肴的入门级食谱，使用后可烹饪<#29F161>家常豆腐</color>、<#29F161>红烧豆腐</color>、<#29F161>水煮蛋</color>、<#29F161>荷包蛋</color>。
ItemInfo_家常菜肴图纸2,"A beginner's recipe for cooking side dishes, which can be used to cook <#29F161>Fried broad beans</color>, <#29F161>Fried rice</color>, <#29F161>Oiled noodle</color>, <#29F161>Potato soup</color>.",,烹饪菜肴的入门级食谱，使用后可烹饪<#29F161>炒蚕豆</color>、<#29F161>炒米</color>、<#29F161>油面筋</color>、<#29F161>土豆泥</color>。
ItemInfo_家常菜肴图纸3,"A beginner's recipe for cooking barbecue, which can be used to cook <#29F161>Roasted chicken leg</color>, <#29F161>Roasted potato</color>, <#29F161>Grilled fish</color>, <#29F161>Kebab</color>, <#29F161>Grilled mushroom</color>, <#29F161>Roasted cabbage</color>, <#29F161>Roasted vegetables</color>.",,烹饪烧烤的入门级食谱，使用后可烹饪<#29F161>烤鸡腿</color>、<#29F161>烤土豆</color>、<#29F161>烤鱼</color>、<#29F161>烤肉串</color>、<#29F161>烤香菇</color>、<#29F161>烤白菜</color>、<#29F161>烤青菜</color>。
ItemInfo_基础药图纸,"An entry-level Alchemy recipe, after use, you can refine <#29F161>Healing powder</color> and <#29F161>Energy powder</color>.",,炼制药品的入门级药方，使用后可炼制<#29F161>跌打药</color>、<#29F161>行气散</color>。
ItemInfo_优质武器图纸,"After use, you can forge <#29F161>RareWeapon</color>.",,使用后可锻造<#29F161>丙级武器</color>。
ItemInfo_优质武器图纸1,"After use, you can forge some <#29F161>RareWeapon</color>.",,使用后可锻造部分<#29F161>丙级武器</color>。
ItemInfo_锻造法式·下,"After use, you can forge some <#29F161>RareWeapon</color>.",,使用后可锻造部分<#29F161>丙级武器</color>。
ItemInfo_粗布裹手图纸,"After use, you can forge <#68cf24>Simple cloth bag</color>.",,使用后可锻造<#68cf24>粗布裹手</color>。
ItemInfo_棉布手套图纸,"After use, you can forge <#68cf24>Cotton bag</color>.",,使用后可锻造<#68cf24>棉布手套</color>。
ItemInfo_皮革手套图纸,"After use, you can forge <#68cf24>Leather bag</color>.",,使用后可锻造<#68cf24>皮革手套</color>。
ItemInfo_兽纹手套图纸,"After use, you can forge <#68cf24>Beast-pattern bag</color>.",,使用后可锻造<#68cf24>兽纹手套</color>。
ItemInfo_铁手图纸,"After use, you can forge <#00c6f3>Iron fist</color>.",,使用后可锻造<#00c6f3>铁手</color>。
ItemInfo_缠丝拳套图纸,"After use, you can forge <#00c6f3>Silk glove</color>.",,使用后可锻造<#00c6f3>缠丝拳套</color>。
ItemInfo_精钢护手图纸,"After use, you can forge <#00c6f3>Steel gauntlet</color>.",,使用后可锻造<#00c6f3>精钢护手</color>。
ItemInfo_震山拳套图纸,"After use, you can forge <#c851ff>Mountain Basher glove</color>.",,使用后可锻造<#c851ff>震山拳套</color>。
ItemInfo_铁虎爪图纸,"After use, you can forge <#c851ff>Iron tiger claw</color>.",,使用后可锻造<#c851ff>铁虎爪</color>。
ItemInfo_奔雷铁手图纸,"After use, you can forge <#c851ff>Quick gauntlet</color>.",,使用后可锻造<#c851ff>奔雷铁手</color>。
ItemInfo_幽冥拳套图纸,"After use, you can forge <#c851ff>Hell glove</color>.",,使用后可锻造<#c851ff>幽冥拳套</color>。
ItemInfo_金刚护手图纸,"After use, you can forge <#c851ff>Diamond gauntlet</color>.",,使用后可锻造<#c851ff>金刚护手</color>。
ItemInfo_寒铁拳套图纸,"After use, you can forge <#c851ff>Cold iron glove</color>.",,使用后可锻造<#c851ff>寒铁拳套</color>。
ItemInfo_昆仑图纸,"After use, you can forge <#d09a09>Kunlun</color>.",,使用后可锻造<#d09a09>昆仑</color>。
ItemInfo_降龙图纸,"After use, you can forge <#d09a09>Dragon Slayer</color>.",,使用后可锻造<#d09a09>降龙</color>。
ItemInfo_乾坤图纸,"After use, you can forge <#d09a09>Heaven and Earth</color>.",,使用后可锻造<#d09a09>乾坤</color>。
ItemInfo_开明图纸,"After use, you can forge <#d09a09>Enlightened</color>.",,使用后可锻造<#d09a09>开明</color>。
ItemInfo_少昊图纸,"After use, you can forge <#d09a09>Freedom</color>.",,使用后可锻造<#d09a09>少昊</color>。
ItemInfo_北冥图纸,"After use, you can forge <#d09a09>North Sea</color>.",,使用后可锻造<#d09a09>北冥</color>。
ItemInfo_木剑图纸,"After use, you can forge <#68cf24>Wooden sword</color>.",,使用后可锻造<#68cf24>木剑</color>。
ItemInfo_黑铁剑图纸,"After use, you can forge <#68cf24>Black iron sword</color>.",,使用后可锻造<#68cf24>黑铁剑</color>。
ItemInfo_青铜剑图纸,"After use, you can forge <#68cf24>Bronze sword</color>.",,使用后可锻造<#68cf24>青铜剑</color>。
ItemInfo_生铁剑图纸,"After use, you can forge <#68cf24>Cast iron sword</color>.",,使用后可锻造<#68cf24>生铁剑</color>。
ItemInfo_白虹剑图纸,"After use, you can forge <#00c6f3>Rainbow sword</color>.",,使用后可锻造<#00c6f3>白虹剑</color>。
ItemInfo_紫电剑图纸,"After use, you can forge <#00c6f3>Lightning sword</color>.",,使用后可锻造<#00c6f3>紫电剑</color>。
ItemInfo_游龙剑图纸,"After use, you can forge <#00c6f3>Dragon sword</color>.",,使用后可锻造<#00c6f3>游龙剑</color>。
ItemInfo_青罡剑图纸,"After use, you can forge <#c851ff>Blue Steel sword</color>.",,使用后可锻造<#c851ff>青罡剑</color>。
ItemInfo_倚天剑图纸,"After use, you can forge <#c851ff>Heaven sword</color>.",,使用后可锻造<#c851ff>倚天剑</color>。
ItemInfo_青冥剑图纸,"After use, you can forge <#c851ff>Dawn sword</color>.",,使用后可锻造<#c851ff>青冥剑</color>。
ItemInfo_承影剑图纸,"After use, you can forge <#c851ff>Shadow sword</color>.",,使用后可锻造<#c851ff>承影剑</color>。
ItemInfo_百炼剑图纸,"After use, you can forge <#c851ff>Damascus sword</color>.",,使用后可锻造<#c851ff>百炼剑</color>。
ItemInfo_龙渊剑图纸,"After use, you can forge <#c851ff>Abyss Dragon sword</color>.",,使用后可锻造<#c851ff>龙渊剑</color>。
ItemInfo_干将图纸,"After use, you can forge <#d09a09>Ganjiang</color>.",,使用后可锻造<#d09a09>干将</color>。
ItemInfo_含光图纸,"After use, you can forge <#d09a09>Hidden Light</color>.",,使用后可锻造<#d09a09>含光</color>。
ItemInfo_鱼肠图纸,"After use, you can forge <#d09a09>Fish Stomach</color>.",,使用后可锻造<#d09a09>鱼肠</color>。
ItemInfo_轩辕图纸,"After use, you can forge <#d09a09>Xuanyuan</color>.",,使用后可锻造<#d09a09>轩辕</color>。
ItemInfo_九凤图纸,"After use, you can forge <#d09a09>Nine Phoenix</color>.",,使用后可锻造<#d09a09>九凤</color>。
ItemInfo_巨阙图纸,"After use, you can forge <#d09a09>The Giant</color>.",,使用后可锻造<#d09a09>巨阙</color>。
ItemInfo_菜刀图纸,"After use, you can forge <#68cf24>Kitchen knife</color>.",,使用后可锻造<#68cf24>菜刀</color>。
ItemInfo_剔骨尖刀图纸,"After use, you can forge <#68cf24>Bone remover knife</color>.",,使用后可锻造<#68cf24>剔骨尖刀</color>。
ItemInfo_砍柴刀图纸,"After use, you can forge <#68cf24>Hatchet</color>.",,使用后可锻造<#68cf24>砍柴刀</color>。
ItemInfo_大砍刀图纸,"After use, you can forge <#68cf24>Big blade</color>.",,使用后可锻造<#68cf24>大砍刀</color>。
ItemInfo_砍山刀图纸,"After use, you can forge <#00c6f3>Mountain blade</color>.",,使用后可锻造<#00c6f3>砍山刀</color>。
ItemInfo_九环刀图纸,"After use, you can forge <#00c6f3>Nine rings blade</color>.",,使用后可锻造<#00c6f3>九环刀</color>。
ItemInfo_宣花斧图纸,"After use, you can forge <#00c6f3>Xuanhua axe</color>.",,使用后可锻造<#00c6f3>宣花斧</color>。
ItemInfo_碎宇刀图纸,"After use, you can forge <#c851ff>Rain Breaker</color>.",,使用后可锻造<#c851ff>碎宇刀</color>。
ItemInfo_冷艳锯图纸,"After use, you can forge <#c851ff>Cold Saw</color>.",,使用后可锻造<#c851ff>冷艳锯</color>。
ItemInfo_绣春刀图纸,"After use, you can forge <#c851ff>Officer blade</color>.",,使用后可锻造<#c851ff>绣春刀</color>。
ItemInfo_太乙刀图纸,"After use, you can forge <#c851ff>Taiyi blade</color>.",,使用后可锻造<#c851ff>太乙刀</color>。
ItemInfo_修罗刀图纸,"After use, you can forge <#c851ff>Shura blade</color>.",,使用后可锻造<#c851ff>修罗刀</color>。
ItemInfo_绿露刀图纸,"After use, you can forge <#c851ff>Six ways blade</color>.",,使用后可锻造<#c851ff>绿露刀</color>。
ItemInfo_大夏龙雀图纸,"After use, you can forge <#d09a09>Summer Sparrow</color>.",,使用后可锻造<#d09a09>大夏龙雀</color>。
ItemInfo_犬神刀图纸,"After use, you can forge <#d09a09>Canine God</color>.",,使用后可锻造<#d09a09>犬神刀</color>。
ItemInfo_龙牙刀图纸,"After use, you can forge <#d09a09>Dragon Tooth</color>.",,使用后可锻造<#d09a09>龙牙刀</color>。
ItemInfo_昆吾图纸,"After use, you can forge <#d09a09>Kunwu</color>.",,使用后可锻造<#d09a09>昆吾</color>。
ItemInfo_应龙图纸,"After use, you can forge <#d09a09>Ying Dragon</color>.",,使用后可锻造<#d09a09>应龙</color>。
ItemInfo_刑天图纸,"After use, you can forge <#d09a09>Xingtian</color>.",,使用后可锻造<#d09a09>刑天</color>。
ItemInfo_红缨枪图纸,"After use, you can forge <#68cf24>Red spear</color>.",,使用后可锻造<#68cf24>红缨枪</color>。
ItemInfo_梅花枪图纸,"After use, you can forge <#68cf24>Plum spear</color>.",,使用后可锻造<#68cf24>梅花枪</color>。
ItemInfo_雁翅枪图纸,"After use, you can forge <#68cf24>Wings spear</color>.",,使用后可锻造<#68cf24>雁翅枪</color>。
ItemInfo_钢叉图纸,"After use, you can forge <#68cf24>Trident</color>.",,使用后可锻造<#68cf24>钢叉</color>。
ItemInfo_木枪图纸,"After use, you can forge <#68cf24>Wooden spear</color>.",,使用后可锻造<#68cf24>木枪</color>。
ItemInfo_蛇矛枪图纸,"After use, you can forge <#00c6f3>Snake spear</color>.",,使用后可锻造<#00c6f3>蛇矛枪</color>。
ItemInfo_混铁枪图纸,"After use, you can forge <#00c6f3>Iron spear</color>.",,使用后可锻造<#00c6f3>混铁枪</color>。
ItemInfo_牛角叉图纸,"After use, you can forge <#00c6f3>Horn trident</color>.",,使用后可锻造<#00c6f3>牛角叉</color>。
ItemInfo_梨花枪图纸,"After use, you can forge <#c851ff>Pear Blossom</color>.",,使用后可锻造<#c851ff>梨花枪</color>。
ItemInfo_霸王枪图纸,"After use, you can forge <#c851ff>Emperor Spear</color>.",,使用后可锻造<#c851ff>霸王枪</color>。
ItemInfo_沥泉枪图纸,"After use, you can forge <#c851ff>Slipstream Spear</color>.",,使用后可锻造<#c851ff>沥泉枪</color>。
ItemInfo_句芒图纸,"After use, you can forge <#d09a09>Jumang</color>.",,使用后可锻造<#d09a09>句芒</color>。
ItemInfo_勾陈图纸,"After use, you can forge <#d09a09>Gouchen</color>.",,使用后可锻造<#d09a09>勾陈</color>。
ItemInfo_混沌图纸,"After use, you can forge <#d09a09>Origin</color>.",,使用后可锻造<#d09a09>混沌</color>。
ItemInfo_烧火棍图纸,"After use, you can forge <#68cf24>Fire stick</color>.",,使用后可锻造<#68cf24>烧火棍</color>。
ItemInfo_木棍图纸,"After use, you can forge <#68cf24>Wooden stick</color>.",,使用后可锻造<#68cf24>木棍</color>。
ItemInfo_木杵图纸,"After use, you can forge <#68cf24>Wooden hammer</color>.",,使用后可锻造<#68cf24>木杵</color>。
ItemInfo_竹竿图纸,"After use, you can forge <#68cf24>Bamboo stick</color>.",,使用后可锻造<#68cf24>竹竿</color>。
ItemInfo_短棒图纸,"After use, you can forge <#68cf24>Short stick</color>.",,使用后可锻造<#68cf24>短棒</color>。
ItemInfo_镔铁杖图纸,"After use, you can forge <#00c6f3>Steel staff</color>.",,使用后可锻造<#00c6f3>镔铁杖</color>。
ItemInfo_齐眉棍图纸,"After use, you can forge <#00c6f3>Eyebrow staff</color>.",,使用后可锻造<#00c6f3>齐眉棍</color>。
ItemInfo_青竹杖图纸,"After use, you can forge <#00c6f3>Bamboo staff</color>.",,使用后可锻造<#00c6f3>青竹杖</color>。
ItemInfo_盘龙棍图纸,"After use, you can forge <#c851ff>Dragon staff</color>.",,使用后可锻造<#c851ff>盘龙棍</color>。
ItemInfo_齐天棍图纸,"After use, you can forge <#c851ff>Heaven staff</color>.",,使用后可锻造<#c851ff>齐天棍</color>。
ItemInfo_囚龙柱图纸,"After use, you can forge <#c851ff>Dragon Seal</color>.",,使用后可锻造<#c851ff>囚龙柱</color>。
ItemInfo_烛阴图纸,"After use, you can forge <#d09a09>Zhuyin</color>.",,使用后可锻造<#d09a09>烛阴</color>。
ItemInfo_穷奇图纸,"After use, you can forge <#d09a09>Qiongqi</color>.",,使用后可锻造<#d09a09>穷奇</color>。
ItemInfo_蒲扇图纸,"After use, you can forge <#68cf24>Cattail fan</color>.",,使用后可锻造<#68cf24>蒲扇</color>。
ItemInfo_折扇图纸,"After use, you can forge <#68cf24>Folding fan</color>.",,使用后可锻造<#68cf24>折扇</color>。
ItemInfo_鹅羽扇图纸,"After use, you can forge <#68cf24>Butterfly fan</color>.",,使用后可锻造<#68cf24>鹅羽扇</color>。
ItemInfo_铁骨扇图纸,"After use, you can forge <#68cf24>Steel fan</color>.",,使用后可锻造<#68cf24>铁骨扇</color>。
ItemInfo_团扇图纸,"After use, you can forge <#68cf24>Round fan</color>.",,使用后可锻造<#68cf24>团扇</color>。
ItemInfo_绢宫扇图纸,"After use, you can forge <#00c6f3>Silk palace fan</color>.",,使用后可锻造<#00c6f3>绢宫扇</color>。
ItemInfo_雕翎扇图纸,"After use, you can forge <#00c6f3>Eagle feather fan</color>.",,使用后可锻造<#00c6f3>雕翎扇</color>。
ItemInfo_留香扇图纸,"After use, you can forge <#00c6f3>Liuxiang fan</color>.",,使用后可锻造<#00c6f3>留香扇</color>。
ItemInfo_西江月图纸,"After use, you can forge <#c851ff>Moon over West River</color>.",,使用后可锻造<#c851ff>西江月</color>。
ItemInfo_满江红图纸,"After use, you can forge <#c851ff>Prismatic River</color>.",,使用后可锻造<#c851ff>满江红</color>。
ItemInfo_破阵子图纸,"After use, you can forge <#c851ff>Formation Breaker</color>.",,使用后可锻造<#c851ff>破阵子</color>。
ItemInfo_定风波图纸,"After use, you can forge <#c851ff>Ding Fengbo</color>.",,使用后可锻造<#c851ff>定风波</color>。
ItemInfo_浪淘沙图纸,"After use, you can forge <#c851ff>Waves Scouring the Sands</color>.",,使用后可锻造<#c851ff>浪淘沙</color>。
ItemInfo_卜算子图纸,"After use, you can forge <#c851ff>Fortune Teller</color>.",,使用后可锻造<#c851ff>卜算子</color>。
ItemInfo_祝融图纸,"After use, you can forge <#d09a09>Zhurong</color>.",,使用后可锻造<#d09a09>祝融</color>。
ItemInfo_夸父图纸,"After use, you can forge <#d09a09>Kuafu</color>.",,使用后可锻造<#d09a09>夸父</color>。
ItemInfo_青丘图纸,"After use, you can forge <#d09a09>Qingqiu</color>.",,使用后可锻造<#d09a09>青丘</color>。
ItemInfo_短剑图纸,"After use, you can forge <#68cf24>Short sword</color>.",,使用后可锻造<#68cf24>短剑</color>。
ItemInfo_匕首图纸,"After use, you can forge <#68cf24>Dagger</color>.",,使用后可锻造<#68cf24>匕首</color>。
ItemInfo_峨嵋刺图纸,"After use, you can forge <#68cf24>Emei dagger</color>.",,使用后可锻造<#68cf24>峨嵋刺</color>。
ItemInfo_短刀图纸,"After use, you can forge <#68cf24>Short blade</color>.",,使用后可锻造<#68cf24>短刀</color>。
ItemInfo_狼牙匕图纸,"After use, you can forge <#00c6f3>Wolf fang dagger</color>.",,使用后可锻造<#00c6f3>狼牙匕</color>。
ItemInfo_点钢刺图纸,"After use, you can forge <#00c6f3>Diangang dagger</color>.",,使用后可锻造<#00c6f3>点钢刺</color>。
ItemInfo_三棱锥图纸,"After use, you can forge <#00c6f3>Tri-dagger</color>.",,使用后可锻造<#00c6f3>三棱锥</color>。
ItemInfo_飞来梭图纸,"After use, you can forge <#c851ff>Flying dagger</color>.",,使用后可锻造<#c851ff>飞来梭</color>。
ItemInfo_流云锥图纸,"After use, you can forge <#c851ff>Drifting Cloud</color>.",,使用后可锻造<#c851ff>流云锥</color>。
ItemInfo_孤星刺图纸,"After use, you can forge <#c851ff>Lone Star</color>.",,使用后可锻造<#c851ff>孤星刺</color>。
ItemInfo_飞影匕图纸,"After use, you can forge <#c851ff>Flying Shadow</color>.",,使用后可锻造<#c851ff>飞影匕</color>。
ItemInfo_织女梭图纸,"After use, you can forge <#c851ff>Weaver Girl</color>.",,使用后可锻造<#c851ff>织女梭</color>。
ItemInfo_残雪刺图纸,"After use, you can forge <#c851ff>Last Snow</color>.",,使用后可锻造<#c851ff>残雪刺</color>。
ItemInfo_嘲风图纸,"After use, you can forge <#d09a09>Wind Jester</color>.",,使用后可锻造<#d09a09>嘲风</color>。
ItemInfo_精卫图纸,"After use, you can forge <#d09a09>Jingwei</color>.",,使用后可锻造<#d09a09>精卫</color>。
ItemInfo_睚眦图纸,"After use, you can forge <#d09a09>Vengeful</color>.",,使用后可锻造<#d09a09>睚眦</color>。
ItemInfo_狼毫笔图纸,"After use, you can forge <#68cf24>Wolf hair pen</color>.",,使用后可锻造<#68cf24>狼毫笔</color>。
ItemInfo_羊毫笔图纸,"After use, you can forge <#68cf24>Goat hair pen</color>.",,使用后可锻造<#68cf24>羊毫笔</color>。
ItemInfo_猪鬃笔图纸,"After use, you can forge <#68cf24>Pig hair pen</color>.",,使用后可锻造<#68cf24>猪鬃笔</color>。
ItemInfo_鼠须笔图纸,"After use, you can forge <#68cf24>Mouse whisker pen</color>.",,使用后可锻造<#68cf24>鼠须笔</color>。
ItemInfo_圆锋图纸,"After use, you can forge <#00c6f3>Round Edge</color>.",,使用后可锻造<#00c6f3>圆锋</color>。
ItemInfo_昌化图纸,"After use, you can forge <#00c6f3>Changhua</color>.",,使用后可锻造<#00c6f3>昌化</color>。
ItemInfo_佩阿图纸,"After use, you can forge <#00c6f3>Peia</color>.",,使用后可锻造<#00c6f3>佩阿</color>。
ItemInfo_鸡距图纸,"After use, you can forge <#c851ff>Cockspur</color>.",,使用后可锻造<#c851ff>鸡距</color>。
ItemInfo_鹿毛笔图纸,"After use, you can forge <#c851ff>Deer hair pen</color>.",,使用后可锻造<#c851ff>鹿毛笔</color>。
ItemInfo_龙须图纸,"After use, you can forge <#c851ff>Dragon Whisker</color>.",,使用后可锻造<#c851ff>龙须</color>。
ItemInfo_麟角图纸,"After use, you can forge <#c851ff>Unicorn Horn</color>.",,使用后可锻造<#c851ff>麟角</color>。
ItemInfo_太虚图纸,"After use, you can forge <#d09a09>Taixu</color>.",,使用后可锻造<#d09a09>太虚</color>。
ItemInfo_玄黄图纸,"After use, you can forge <#d09a09>Mysterious Yellow</color>.",,使用后可锻造<#d09a09>玄黄</color>。
ItemInfo_洪荒图纸,"After use, you can forge <#d09a09>Primal Land</color>.",,使用后可锻造<#d09a09>洪荒</color>。
ItemInfo_梧桐琴图纸,"After use, you can forge <#68cf24>Parasol Tree</color>.",,使用后可锻造<#68cf24>梧桐琴</color>。
ItemInfo_玉瑶琴图纸,"After use, you can forge <#68cf24>Beautiful Jade</color>.",,使用后可锻造<#68cf24>玉瑶琴</color>。
ItemInfo_响泉琴图纸,"After use, you can forge <#68cf24>Melody River</color>.",,使用后可锻造<#68cf24>响泉琴</color>。
ItemInfo_百纳琴图纸,"After use, you can forge <#68cf24>Assimilator</color>.",,使用后可锻造<#68cf24>百纳琴</color>。
ItemInfo_七弦图纸,"After use, you can forge <#00c6f3>Seven Strings</color>.",,使用后可锻造<#00c6f3>七弦</color>。
ItemInfo_落霞图纸,"After use, you can forge <#00c6f3>Sunset</color>.",,使用后可锻造<#00c6f3>落霞</color>。
ItemInfo_独幽图纸,"After use, you can forge <#00c6f3>Loneliness</color>.",,使用后可锻造<#00c6f3>独幽</color>。
ItemInfo_春雷图纸,"After use, you can forge <#c851ff>Spring Thunder</color>.",,使用后可锻造<#c851ff>春雷</color>。
ItemInfo_焦尾图纸,"After use, you can forge <#c851ff>Scorched Tail</color>.",,使用后可锻造<#c851ff>焦尾</color>。
ItemInfo_绿绮图纸,"After use, you can forge <#c851ff>Green Beauty</color>.",,使用后可锻造<#c851ff>绿绮</color>。
ItemInfo_绕梁图纸,"After use, you can forge <#d09a09>Lingering</color>.",,使用后可锻造<#d09a09>绕梁</color>。
ItemInfo_号钟图纸,"After use, you can forge <#d09a09>Bell Sound</color>.",,使用后可锻造<#d09a09>号钟</color>。
ItemInfo_囚牛图纸,"After use, you can forge <#d09a09>Qiuniu</color>.",,使用后可锻造<#d09a09>囚牛</color>。
ItemInfo_木箫图纸,"After use, you can forge <#68cf24>Wooden flute</color>.",,使用后可锻造<#68cf24>木箫</color>。
ItemInfo_洞箫图纸,"After use, you can forge <#68cf24>Hole flute</color>.",,使用后可锻造<#68cf24>洞箫</color>。
ItemInfo_竹箫图纸,"After use, you can forge <#68cf24>Bamboo flute</color>.",,使用后可锻造<#68cf24>竹箫</color>。
ItemInfo_铁箫图纸,"After use, you can forge <#68cf24>Iron flute</color>.",,使用后可锻造<#68cf24>铁箫</color>。
ItemInfo_紫竹箫图纸,"After use, you can forge <#00c6f3>Violet bamboo flute</color>.",,使用后可锻造<#00c6f3>紫竹箫</color>。
ItemInfo_玉屏箫图纸,"After use, you can forge <#00c6f3>Jade flute</color>.",,使用后可锻造<#00c6f3>玉屏箫</color>。
ItemInfo_九节箫图纸,"After use, you can forge <#00c6f3>Nine-sections flute</color>.",,使用后可锻造<#00c6f3>九节箫</color>。
ItemInfo_枉凝眉图纸,"After use, you can forge <#c851ff>Vain Eyebrows</color>.",,使用后可锻造<#c851ff>枉凝眉</color>。
ItemInfo_关山月图纸,"After use, you can forge <#c851ff>Mountain Moon</color>.",,使用后可锻造<#c851ff>关山月</color>。
ItemInfo_冷沧浪图纸,"After use, you can forge <#c851ff>Blue Waves</color>.",,使用后可锻造<#c851ff>冷沧浪</color>。
ItemInfo_有凤来仪图纸,"After use, you can forge <#d09a09>Phoenix's Grace</color>.",,使用后可锻造<#d09a09>有凤来仪</color>。
ItemInfo_碧海潮声图纸,"After use, you can forge <#d09a09>Sound of the Tide</color>.",,使用后可锻造<#d09a09>碧海潮声</color>。
ItemInfo_笑傲江湖图纸,"After use, you can forge <#d09a09>Proud Wanderer</color>.",,使用后可锻造<#d09a09>笑傲江湖</color>。
ItemInfo_硬木琵琶图纸,"After use, you can forge <#68cf24>Wooden lute</color>.",,使用后可锻造<#68cf24>硬木琵琶</color>。
ItemInfo_鸡翅琵琶图纸,"After use, you can forge <#68cf24>Chicken wing lute</color>.",,使用后可锻造<#68cf24>鸡翅琵琶</color>。
ItemInfo_花梨琵琶图纸,"After use, you can forge <#68cf24>Pear lute</color>.",,使用后可锻造<#68cf24>花梨琵琶</color>。
ItemInfo_紫檀琵琶图纸,"After use, you can forge <#68cf24>Rosewood lute</color>.",,使用后可锻造<#68cf24>紫檀琵琶</color>。
ItemInfo_牛角琵琶图纸,"After use, you can forge <#00c6f3>Ox horn lute</color>.",,使用后可锻造<#00c6f3>牛角琵琶</color>。
ItemInfo_象牙琵琶图纸,"After use, you can forge <#00c6f3>Elephant tooth lute</color>.",,使用后可锻造<#00c6f3>象牙琵琶</color>。
ItemInfo_玉石琵琶图纸,"After use, you can forge <#00c6f3>Jade lute</color>.",,使用后可锻造<#00c6f3>玉石琵琶</color>。
ItemInfo_双凤琵琶图纸,"After use, you can forge <#c851ff>Twin Phoenix lute</color>.",,使用后可锻造<#c851ff>双凤琵琶</color>。
ItemInfo_绕殿雷图纸,"After use, you can forge <#c851ff>Circling Thunder</color>.",,使用后可锻造<#c851ff>绕殿雷</color>。
ItemInfo_烧槽图纸,"After use, you can forge <#c851ff>Burning Hole</color>.",,使用后可锻造<#c851ff>烧槽</color>。
ItemInfo_玄象图纸,"After use, you can forge <#d09a09>Mysterious Elephant</color>.",,使用后可锻造<#d09a09>玄象</color>。
ItemInfo_青山图纸,"After use, you can forge <#d09a09>Blue Mountain</color>.",,使用后可锻造<#d09a09>青山</color>。
ItemInfo_狮子丸图纸,"After use, you can forge <#d09a09>Lion Ball</color>.",,使用后可锻造<#d09a09>狮子丸</color>。
ItemInfo_窄袖衣图纸,"After use, you can forge <#68cf24>Female clothes</color>.",,使用后可锻造<#68cf24>窄袖衣</color>。
ItemInfo_绢麻衣图纸,"After use, you can forge <#68cf24>Linen clothes</color>.",,使用后可锻造<#68cf24>绢麻衣</color>。
ItemInfo_兽皮袄图纸,"After use, you can forge <#68cf24>Leather clothes</color>.",,使用后可锻造<#68cf24>兽皮袄</color>。
ItemInfo_护心铠图纸,"After use, you can forge <#68cf24>Protection armor</color>.",,使用后可锻造<#68cf24>护心铠</color>。
ItemInfo_粗布衣图纸,"After use, you can forge <#68cf24>Rugged clothes</color>.",,使用后可锻造<#68cf24>粗布衣</color>。
ItemInfo_麻布衣图纸,"After use, you can forge <#68cf24>Cloth robe</color>.",,使用后可锻造<#68cf24>麻布衣</color>。
ItemInfo_戎装图纸,"After use, you can forge <#68cf24>Uniform</color>.",,使用后可锻造<#68cf24>戎装</color>。
