key,original,translation,context
Sur-2030_option1_1,"Conquer by force!<color=#097a76>(Specific battle, only {PlayerName} can fight)</color>",,武力征服！<color=#097a76>（特定战斗，仅限{PlayerName}出战）</color>
Sur-2030_option1_2,Confucian enlightenment.,,儒学感悟。
Sur-2030_option1_3,Relations with Confucius Temple.,,与儒圣馆的关系。
Sur-2030_option1_4,Not ready yet.,,还没做好准备。
Sur-2030_option1_5,Show the Imperial token! <color=#097a76>(1 Imperial token)</color>,,出示金牌令箭！<color=#097a76>（金牌令箭1枚）</color>
Sur-2040_option1_1,"Conquer by force!<color=#097a76>(Specific battle, only {PlayerName} can fight)</color>",,武力征服！<color=#097a76>（特定战斗，仅限{PlayerName}出战）</color>
Sur-2040_option1_3,Relations with Crime Investigation Bureau.,,与神捕门的关系。
Sur-2040_option1_4,Not ready yet.,,还没做好准备。
Sur-2040_option1_5,Show the Imperial token! <color=#097a76>(1 Imperial token)</color>,,出示金牌令箭！<color=#097a76>（金牌令箭1枚）</color>
Sur-2050_option1_1,"Conquer by force!<color=#097a76>(Specific battle, only {PlayerName} can fight)</color>",,武力征服！<color=#097a76>（特定战斗，仅限{PlayerName}出战）</color>
Sur-2050_option1_3,Relations with Jiujiang Fotress.,,与九江水寨的关系。
Sur-2050_option1_4,Not ready yet.,,还没做好准备。
Day-2050-1_name,Water trade,,水上买卖
Day-2050-1_overview1,Go to the nearby waterway to gather information.,,前往附近水路查看情况。
Day-2050-1_overview2,Have intercepted passing boats near Jiujiang Fotress {TagNum:九江水寨打劫成功} times.,,已在九江水寨附近拦截过往行船{TagNum:九江水寨打劫成功}次。
Day-2050-1_overview3,Wonder if the leader of Jiujiang Fotress has any new arrangements today.,,不知今天九江水寨的大当家是否有新的安排。
Day-2050-2_option1_1,Help in the Kitchen.,,帮伙房做事。
Day-2050-2_option1_2,Maybe another day.,,改天再说吧。
Day-2050-3_option1_1,"Start training.<color=#097a76>(2 shichen, 20 Stamina, specific battle)</color>",,开始训练。<color=#097a76>（2个时辰，20体力，特定战斗）</color>
Day-2050-3_option1_2,Start later.,,稍后开始。
M5014-2_option1_1,"Hold the hand orders of Duke Kang and Duke Qi.<color=#097a76>(1 hand order from Duke Kang, 1 hand order from Duke Qi)</color>",,持有康王、齐王的手谕。<color=#097a76>（康王手谕1封、齐王手谕1封）</color>
M5014-2_option1_2,Plan to force through!<color=#c44b0e>(Specific battle)</color>,,打算武力闯关！<color=#c44b0e>（特定战斗）</color>
M5014-2_option1_3,Hold the Imperial token!<color=#097a76>(1 Imperial token)</color>,,手持金牌令箭！<color=#097a76>（金牌令箭1枚）</color>
M5014-2_option1_4,Admire the general's demeanor.,,仰慕将军的风采。
R10052-3_option1_1,Place the <color=#c44b0e>Wedding Stone</color>. <color=#097a76>(1 Wedding Stone)</color>,,放置<color=#c44b0e>三生石</color>。<color=#097a76>（三生石1颗）</color>
R10052-3_option1_2,"I was too impulsive just now, I regret it.",,刚才太冲动，现在反悔了。
School-2120-1_name,Lobby Melody House,,游说妙音坊
School-2120-1_overview1,Go to Melody House to deliver a letter.,,前往妙音坊送信。
School-2120-1_overview2,Return to the Jiuli tribe to find Miao Muli,,返回九黎部落找苗木黎
School-2120-1_option1_1,Agree to deliver the letter.,,答应送信。
School-2120-1_option1_2,Refuse to deliver the letter.,,拒绝送信。
School-2120-2_name,Virgin sacrifice,,处子献祭
School-2120-2_overview1,Find a virgin woman,,寻找一名处子之身的女子
School-2120-2_option1_1,Sacrifice<color=#c44b0e>{TeamerName:1}</color>!,,献祭<color=#c44b0e>{TeamerName:1}</color>！
School-2120-2_option1_2,Sacrifice<color=#c44b0e>{TeamerName:2}</color>!,,献祭<color=#c44b0e>{TeamerName:2}</color>！
School-2120-2_option1_3,Sacrifice<color=#c44b0e>{TeamerName:3}</color>!,,献祭<color=#c44b0e>{TeamerName:3}</color>！
School-2120-2_option1_4,Sacrifice<color=#c44b0e>{TeamerName:4}</color>!,,献祭<color=#c44b0e>{TeamerName:4}</color>！
School-2120-2_option1_5,Sacrifice<color=#c44b0e>{TeamerName:5}</color>!,,献祭<color=#c44b0e>{TeamerName:5}</color>！
School-2120-2_option1_6,I haven't decided yet.,,还没考虑好。
School-2120-3_name,Eliminate Melody House,,剿灭妙音坊
School-2120-3_overview1,Eradicate Melody House.,,铲除妙音坊。
School-2120-3_overview2,Inform Miao Muli about the eradication of Melody House.,,将妙音坊已除的消息告诉苗木黎。
A15013-1_option1_1,Surrender the lizard! <color=#097a76>(Solo by the protagonist)</color>,,降伏蜥蜴！<color=#097a76>（主角单挑）</color>
A15013-1_option1_2,"Don't stay for long, hurry up and run away!",,不宜久留，赶紧离开！
Def-2120-1_option1_1,Force my way in! <color=#c44b0e>(Start the fight immediately)</color>,,硬闯！<color=#c44b0e>（立即开战）</color>
Def-2120-1_option1_2,Let Miao Caidie handle it. <color=#097a76>(Miao Caidie accompanies)</color>,,交由苗彩蝶出面。<color=#097a76>（苗彩蝶随行）</color>
Def-2120-1_option1_3,Turn around and run away.,,转身离开。
Def-2120-2_option1_1,Force my way in! <color=#c44b0e>(Start the fight immediately)</color>,,硬闯！<color=#c44b0e>（立即开战）</color>
Def-2120-2_option1_2,Let Miao Caidie handle it. <color=#097a76>(Miao Caidie accompanies)</color>,,交由苗彩蝶出面。<color=#097a76>（苗彩蝶随行）</color>
Def-2120-2_option1_3,Turn around and run away.,,转身离开。
Main10099-1_option1_1,Listen to him patiently.,,耐心听他说下去。
Main10099-1_option1_2,Pierce directly.,,直接无视。
Main10099-1_option2_1,Agree to become a disciple!,,同意拜师！
Main10099-1_option2_2,Refuse to become a disciple.,,拒绝拜师。
Main10099-1_option3_1,The best in the world!,,天下第一！
Main10099-1_option3_2,Unify the martial arts world!,,一统江湖！
Main10099-1_option3_3,Defend the home and the country!,,保家卫国！
Main10099-1_option3_4,The richest in the world!,,富甲天下！
Main10099-1_option3_5,Surrounded by beauties!,,红颜如云！
Main10099-2_name,Human Sentiments,,人情世故
Main10099-2_overview1,Buy 5 portions of low-grade tea from the Peddler and give them to the doctor.,,在货郎处购买5份粗茶赠予郎中。
Main10099-2_overview2,"Wait until the Peddler sets up his stall during the day, buy 5 portions of low-grade tea from him and give them to the doctor.",,等到白天货郎出摊，在货郎处购买5份粗茶赠予郎中。
Main10099-2_overview3,"Improve your relations with the doctor, Bai Touweng, to <color=#c44b0e>Close</color>.",,将郎中·白头翁的关系提升至<color=#c44b0e>亲密</color>。
Main10099-2_overview4,"Complete the task entrusted by the doctor, Bai Touweng.",,完成郎中·白头翁委托的任务
Main10099-2_overview5,"<color=#c44b0e>Invite</color> the doctor, Bai Touweng, to join your team.",,<color=#c44b0e>邀请</color>郎中·白头翁加入队伍。
Main10099-2_option1_1,Be a lone ranger!,,当独行侠！
Main10099-2_option1_2,Venture into the martial arts world with others.,,多人一起闯江湖。
R10099-1_name,The beginning of cultivation,,修行的开始
R10099-1_overview1,Level up to <color=#c44b0e>10</color>.,,等级升到<color=#c44b0e>10级</color>。
R10099-1_overview2,Learn the Autumn Wind Palm Technique to the sixth level.,,将秋风掌法修炼至第六重。
R10099-1_overview3,Learn the Sigh Technique to the sixth level.,,将叹息法修炼至第六重。
R10099-1_overview4,Kill or subdue the red-haired wild boar in the depths of the Lost Forest.,,击杀或降伏迷踪林深处的红毛野猪。
R10099-2_name,Master's test,,师父的考验
R10099-2_overview1,Go to the Nameless Region and eradicate the Bandit Chief Stronghold!,,前往无名地区，铲除大王寨！
R10099-2_overview2,Go to the Nameless village and find the Coachman to go to Chuxiang City.,,去无名小村找车夫前往楚襄城。
R10099-2_overview3,Go to the Nameless village and find the Coachman to go to Chuxiang City. <color=#c44b0e>(The Coachman arrives at the village on the 3rd day)</color>,,去无名小村找车夫前往楚襄城。<color=#c44b0e>（车夫第3天抵达村子）</color>
R10099-3_name,Meeting old friends,,故人相会
R10099-3_overview1,Meet General Lu in Chuxiang City.,,拜见楚襄城的吕将军。
R10099-3-1_name,Top priority,,当务之急
R10099-3-1_overview1,"Raise Fame to <color=#c44b0e>Famous (level 5)</color>.
You can increase Fame through martial arts competitions, bounties, extermination or subduing Jianghu forces.",,"将名声提升至<color=#c44b0e>闻名遐迩（5级）</color>。
可通过比武、悬赏、剿灭或降服江湖势力提升名声。"
R10099-3-2_name,Trouble from the Nine Factions Sect,,九流祸起
R10099-3-2_overview1,"Go to Chuxiang City, Lin'an City, Daliang City to solve the problems caused by the Nine Factions Sect.",,前往楚襄城、霖安城、大梁城，解决九流门制造的麻烦。
R10099-3-2_overview2,"Already resolved the trouble caused by Nine Factions Sect in Chuxiang City.
Go to Lin'an City, Daliang City to resolve the trouble caused by Nine Factions Sect.",,"已经解决九流门在楚襄城制造的麻烦。
前往霖安城、大梁城，解决九流门制造的麻烦。"
R10099-3-2_overview3,"Already resolved the trouble caused by Nine Factions Sect in Chuxiang City, Daliang City.
Go to Lin'an City to resolve the trouble caused by Nine Factions Sect.",,"已经解决九流门在楚襄城、大梁城制造的麻烦。
前往霖安城解决九流门制造的麻烦。"
R10099-3-2_overview4,"Already resolved the trouble caused by Nine Factions Sect in Chuxiang City, Lin'an City.
Go to Daliang City to resolve the trouble caused by Nine Factions Sect.",,"已经解决九流门在楚襄城、霖安城制造的麻烦。
前往大梁城解决九流门制造的麻烦。"
R10099-3-2_overview5,"Already resolved the trouble caused by Nine Factions Sect in Daliang City.
Go to Chuxiang City, Lin'an City to resolve the trouble caused by Nine Factions Sect.",,"已经解决九流门在大梁城制造的麻烦。
前往楚襄城、霖安城，解决九流门制造的麻烦。"
R10099-3-2_overview6,"Already resolved the trouble caused by Nine Factions Sect in Daliang City, Lin'an City.
Go to Chuxiang City to resolve the trouble caused by Nine Factions Sect.",,"已经解决九流门在大梁城、霖安城制造的麻烦。
前往楚襄城解决九流门制造的麻烦。"
R10099-3-2_overview7,"Already resolved the trouble caused by Nine Factions Sect in Lin'an City.
Go to Chuxiang City, Daliang City to resolve the trouble caused by Nine Factions Sect.",,"已经解决九流门在霖安城制造的麻烦。
前往楚襄城、大梁城，解决九流门制造的麻烦。"
R10099-4_name,Gather information,,打探消息
R10099-4_overview1,Go to the Confucius Temple to gather information.,,前往儒圣馆打探消息。
R10099-4_overview2,Ask Cai Yuanchang about the whereabouts of Chu Kuangsheng.,,向蔡元常询问楚狂生的下落。
R10099-4_overview3,Go to Nameless village.,,前往无名小村。
R10099-4_overview4,"After preparations, meet with the master in Nameless village.",,准备妥当后，到无名小村与师父会合。
R10099-4_option1_1,Ready to set off!,,可以启程了！
R10099-4_option1_2,Not ready yet.,,还没准备好。
R10099-5_name,Rescue at the Yunlin Temple,,云林寺救人
R10099-5_overview1,Go to Lin'an City Yunlin Temple to save people!,,前往霖安城云林寺救人！
R10099-5_option1_1,Insist on entering!,,坚持进入！
R10099-5_option1_2,Come back later.,,稍后再来。
Dead10099-1_option1_1,Keep going!,,坚持下去！
Dead10099-1_option1_2,Leave the sect.,,退出门派。
R10099-8_name,Fountain of Youth.,,不老泉
R10099-8_overview1,"To go to the southwest region, you need to pass through the <color=#c44b0e>Nameless Region West Border Patrol</color> checkpoint.",,想要前往西南地区，需要通过<color=#c44b0e>无名地区镇西关</color>的关隘。
R10099-8_overview2,Ask the martial artists in the southwest region about the news of the Fountain of Youth.,,向西南地区的江湖人打听不老泉的消息。
R10099-8_overview3,Go to Nine Factions Sect·Senluo Hall in Wuyue Region to fulfill your master's wish.,,前往吴越地区的九流门·森罗殿，完成师父的心愿。
R10099-8_overview4,Go to the Immortal Spring in Melody House to heal your wounds.,,前往妙音坊内的不老泉疗伤。
R10099-8_option1_1,Help Master fulfill his wish!,,帮师父完成心愿！
R10099-8_option1_2,Wish Master a safe journey.,,请师父一路走好。
R10099-11_name,Chu Kuangsheng takes a disciple,,楚狂生收徒
R10099-11_overview1,Find a person with no less than 8 innate talents in five aspects to be Chu Kuangsheng's disciple.,,为楚狂生找来一名五项先天资质不低于8的人物做弟子。
R10099-11_option1_1,Choose <color=#c44b0e>{TeamerName:1}</color>.,,选择<color=#c44b0e>{TeamerName:1}</color>。
R10099-11_option1_2,Choose <color=#c44b0e>{TeamerName:2}</color>.,,选择<color=#c44b0e>{TeamerName:2}</color>。
R10099-11_option1_3,Choose <color=#c44b0e>{TeamerName:3}</color>.,,选择<color=#c44b0e>{TeamerName:3}</color>。
R10099-11_option1_4,Choose <color=#c44b0e>{TeamerName:4}</color>.,,选择<color=#c44b0e>{TeamerName:4}</color>。
R10099-11_option1_5,Choose <color=#c44b0e>{TeamerName:5}</color>.,,选择<color=#c44b0e>{TeamerName:5}</color>。
R10099-11_option1_6,Not found yet.,,还没找到。
R10099-15_option1_1,Insist on leaving the sect!,,坚持退出门派！
R10099-15_option1_2,Apologize to the master.,,给师父赔罪。
Guide10099-2_name,Land of Fireworks,,烟花之地
Guide10099-2_overview1,Go to Maiden House.,,前往群芳馆。
Guide10099-4_name,Establishing prestige in the Wind and Cloud Arena,,风云擂立威
Guide10099-4_overview1,Participate in the Wind and Cloud Arena in Daliang City.,,参加大梁城的风云擂。
Guide10099-5_name,The art of wealth,,取财有道
Guide10099-5_overview1,Go to the Relic House in Lin'an City.,,前往霖安城聚财坊。
Guide10099-11_name,Linlang Temple Go Puzzle,,琳琅馆破棋局
Guide10099-11_overview1,Go to Linlang Temple to crack the Go puzzle.,,前往琳琅馆破解琳琅棋局。
School-2140-5_name,The Way of Stealing,,暗取之道
School-2140-5_overview1,Steal skill reached level 3.,,暗取能力达到3级。
School-2140-5_overview2,Steal skill reached level 4.,,暗取能力达到4级。
School-2140-5_overview3,Steal skill reached level 5.,,暗取能力达到5级。
Day-2140-1_name,Agate Gemstone,,玛瑙玉石
Day-2140-1_overview1,Steal an Agate from the lady in Daliang City and give it to Hua Qingqing.,,从大梁城中的锦衣女子身上<color=#c44b0e>暗取</color>一枚玛瑙石交给华青青。
Day-2140-1_overview2,The lady in the brocade dress should not be flaunting around for now.,,一身珠光宝气的锦衣女子暂时应该不会四处招摇了。
Day-2140-2_name,Xiyu treasure,,西域珠宝
Day-2140-2_overview1,Steal a Xiyu treasure from the Western merchant in Daliang City and give it to Bu Juechen.,,从大梁城中的西域商人身上<color=#c44b0e>暗取</color>一枚西域珠宝交给步绝尘。
Day-2140-2_overview2,No need to target the Western merchant's jewels for now.,,暂时先不用打西域商人身上珠宝的主意了。
Day-2140-3_option1_1,Donate 10 taels of silver. <color=#097a76>(10 taels)</color>,,捐出10贯钱。<color=#097a76>（10贯）</color>
Day-2140-3_option1_2,Think about it.,,考虑一下。
Day-2140-4_option1_1,Accept the task.,,接受任务。
Day-2140-4_option1_2,Talk about it later.,,稍后再说。
Day-2140-4_option2_1,"Start patrolling.<color=#c44b0e>(2 shichen, 20 Stamina, specific battle)</color>",,开始巡逻。<color=#c44b0e>（2个时辰，20体力，特定战斗）</color>
Day-2140-4_option2_2,Talk about it later.,,稍后再说。
School-2040-5_name,Bounty Hunting,,悬赏通缉
School-2040-5_overview1,"·Capture the old woman in Daliang City
·Capture the cultist in Daliang City
·Capture Grass on the Fly in Chuxiang City
·Capture One-eyed Dragon in Chuxiang City
·Capture Kunlun slave in Lin'an City
·Capture the monk who broke the precepts in Lin'an City",,"·大梁城擒拿人伢婆
·大梁城擒拿邪教徒
·楚襄城擒拿草上飞
·楚襄城擒拿独眼龙
·霖安城擒拿昆仑奴
·霖安城擒拿破戒僧"
School-2040-5_overview2,"You have dealt with the six criminals, you can report back to Luo Tianxiong.",,你已解决六贼，可以向洛天雄复命了。
School-2040-5_overview3,The old woman has been captured.,,已经擒拿人伢婆。
School-2040-5_overview4,The old woman has been killed.,,已经击杀人伢婆。
School-2040-5_overview5,Grasshopper has been captured.,,已经擒拿草上飞。
School-2040-5_overview6,Grasshopper has been killed.,,已经击杀草上飞。
School-2040-5_overview7,The Crack Monk has been captured.,,已经擒拿破戒僧。
School-2040-5_overview8,The Crack Monk has been killed.,,已经击杀破戒僧。
School-2040-5_overview9,The One-eyed Dragon has been captured.,,已经擒拿独眼龙。
School-2040-5_overview10,The One-eyed Dragon has been killed.,,已经击杀独眼龙。
School-2040-5_overview11,The Kunlun Slave has been captured.,,已经擒拿昆仑奴。
School-2040-5_overview12,The Kunlun Slave has been killed.,,已经击杀昆仑奴。
School-2040-5_overview13,The cultist has been captured.,,已经擒拿邪教徒。
School-2040-5_overview14,The cultist has been killed.,,已经击杀邪教徒。
School-2070-4_name,The Way of Forging,,锻造之道
School-2070-4_overview1,Forging skill reached level 2.,,打造能力达到2级。
School-2070-4_overview2,Forging skill reached level 3.,,打造能力达到3级。
School-2070-4_overview3,Forging skill reached level 4.,,打造能力达到4级。
School-2070-4_overview4,Forging skill reached level 5.,,打造能力达到5级。
XS2040-6_name,Red Clothes Society,,红衣会
XS2040-6_overview1,Go to Daliang City to catch the <color=#c44b0e>strange person dressed in red and wielding a single blade</color>.,,前往大梁城捉拿<color=#c44b0e>身着红衣，手持单刀</color>的怪人。
XS2040-6_overview2,The Red Clothes Society's disturbance has been resolved today.,,今日已解决红衣会作乱。
XS2040-6_overview3,I wonder what Captain Luo has planned for today.,,不知道今天洛捕头会有什么安排。
Day-2070-1_name,Mineral crisis,,矿物告急
Day-2070-1_overview1,Help Ouye Heng of Langya Sword Pavilion collect <color=#c44b0e>10 pieces of Iron mine</color>.,,帮琅琊剑阁的欧冶恒采集<color=#c44b0e>10块铁矿</color>。
Day-2070-1_overview2,Help Ouye Heng of Langya Sword Pavilion collect <color=#c44b0e>10 pieces of Refined iron</color>.,,帮琅琊剑阁的欧冶恒采集<color=#c44b0e>10块精铁</color>。
Day-2070-1_overview3,Help Ouye Heng of Langya Sword Pavilion collect <color=#c44b0e>5 pieces of Black metal</color>.,,帮琅琊剑阁的欧冶恒采集<color=#c44b0e>5块乌金</color>。
Day-2070-1_overview4,Help Ouye Heng of Langya Sword Pavilion collect <color=#c44b0e>1 piece of Thousand years black iron</color>.,,帮琅琊剑阁的欧冶恒采集<color=#c44b0e>1块千年玄铁</color>。
Day-2070-1_overview5,Give the collected minerals to <color=#c44b0e>Ouye Heng</color> of Langya Sword Pavilion.,,将采集的矿物交给琅琊剑阁的<color=#c44b0e>欧冶恒</color>。
Day-2070-1_overview6,You have already helped Ouye Heng collect minerals today.,,今天已经帮欧冶恒采集过矿物了。
Day-2070-1_overview7,I wonder what kind of minerals Ouye Heng needs today.,,不知今天欧冶恒需要什么矿物。
Day-2070-1_option1_1,Help Ouye Heng with Mining.,,帮欧冶恒采矿。
Day-2070-1_option1_2,Maybe another day.,,改天再说吧。
R10044-3_name,Heaven Sword,,倚天长剑
R10044-3_overview1,Exchange for the blueprint of the Heaven Sword from Jian Chi.,,从剑痴手中兑换到倚天剑的图纸。
R10044-3_overview2,Collect the necessary materials according to the blueprint and reforge the Heaven Sword.,,根据图纸采集所需材料，重新锻造倚天剑。
R10044-3_overview3,Bring the Heaven Sword to Ouye Heng.,,将倚天剑带给欧冶恒。
R10044-3_option1_1,Give the Heaven Sword to Ouye Heng. <color=#097a76>(1 Heaven Sword)</color>,,把倚天剑赠送给欧冶恒。<color=#097a76>（倚天剑1柄）</color>
R10044-3_option1_2,Not planning to do this for now.,,暂时没这个打算。
R10045-1_option1_1,Let me give it a try.,,我来试一试。
R10045-1_option1_2,Maybe another day.,,改日再说。
R10045-1_option2_1,I'm ready. <color=#097a76>(Specific battle)</color>,,准备好了。<color=#097a76>（特定战斗）</color>
R10045-1_option2_2,Not ready yet.,,还没准备好。
R10045-2_option1_1,Escort ordinary goods.,,押送普通货物。
R10045-2_option1_2,Escort valuable goods. (Requires Tiger Escort reputation to reach 300),,押送贵重货物。（需虎威镖局声誉达到300）
R10045-2_option1_3,Escort special goods. (Requires Tiger Escort reputation to reach 600),,押送特殊货物。（需虎威镖局声誉达到600）
R10045-2_option1_4,Choose not to for now.,,暂不选择。
R10045-2_overview1,Deliver the goods to the shopkeeper at Chuxiang CityGrocery store.,,将货物送往楚襄城杂货铺掌柜处。
R10045-2_overview2,Deliver the goods to the shopkeeper at Daliang CityDrifting Cloud Inn.,,将货物送往大梁城浮云客栈掌柜处。
R10045-2_overview3,Deliver the goods to the master of the martial arts hall in Lin'an City.,,将货物送往霖安城武馆馆主处。
R10045-2_overview4,Deliver the goods to the shopkeeper at Chuxiang CityCrimson Sleeve Boutique.,,将货物送往楚襄城红袖阁掌柜处。
R10045-2_overview5,Deliver the goods to the shopkeeper at Daliang CityTea Shop.,,将货物送往大梁城云华轩掌柜处。
R10045-2_overview6,Deliver the goods to the shopkeeper at Lin'an CityRelic House.,,将货物送往霖安城聚财坊掌柜处。
R10045-2_overview7,Deliver the goods to the morning offering at Chuxiang CityPawn shop.,,将货物送往楚襄城聚宝当铺朝奉处。
R10045-2_overview8,Deliver the goods to the shopkeeper at Daliang CityGolden Fortune Shop.,,将货物送往大梁城多宝斋掌柜处。
R10045-2_overview9,Deliver the goods to the shopkeeper of Wine God Tower in Lin'an City.,,将货物送往霖安城太白楼掌柜处。
R10045-2_overview10,"The escort mission has been completed, you can get new goods from Han Hongyu.",,已完成本次押镖，可在韩红玉处拿到新的货物。
R10045-3_option1_1,Step forward to help.,,上前解围。
R10045-3_option1_2,Come back later.,,稍后再来。
R10045-3_option2_1,I will definitely help you!,,定然助你一臂之力！
R10045-3_option2_2,Better to stay out of it.,,还是置身事外的好。
R10045-4_name,Deep Hatred,,血海深仇
R10045-4_overview1,Kill Xiao Yuanba in the Yan Kingdom's camp to avenge Han Hongyu's father.,,击杀燕国大营的萧元霸，为韩红玉报杀父之仇。
R10045-4_overview2,Inform Han Hongyu of Xiao Yuanba's death.,,把萧元霸已死的事情告知韩红玉。
School-2070-5_option1_1,Accept the challenge <color=#097a76>(Solo fight)</color>,,接受挑战<color=#097a76>（主角单挑）</color>
School-2070-5_option1_2,Talk about it later.,,稍后再说。
School-2070-6_option1_1,Accept the challenge <color=#097a76>(Solo fight)</color>,,接受挑战<color=#097a76>（主角单挑）</color>
School-2070-6_option1_2,Talk about it later.,,稍后再说。
School-2070-7_option1_1,Accept the challenge <color=#097a76>(Solo fight)</color>,,接受挑战<color=#097a76>（主角单挑）</color>
School-2070-7_option1_2,Talk about it later.,,稍后再说。
School-2070-8_option1_1,Accept the challenge <color=#097a76>(Solo fight)</color>,,接受挑战<color=#097a76>（主角单挑）</color>
School-2070-8_option1_2,Talk about it later.,,稍后再说。
School-2070-9_option1_1,Accept the challenge <color=#097a76>(Solo fight)</color>,,接受挑战<color=#097a76>（主角单挑）</color>
School-2070-9_option1_2,Talk about it later.,,稍后再说。
School-2070-10_option1_1,Accept the challenge <color=#097a76>(Solo fight)</color>,,接受挑战<color=#097a76>（主角单挑）</color>
School-2070-10_option1_2,Talk about it later.,,稍后再说。
School-2070-11_option1_1,Accept the challenge <color=#097a76>(Solo fight)</color>,,接受挑战<color=#097a76>（主角单挑）</color>
School-2070-11_option1_2,Talk about it later.,,稍后再说。
School-2070-12_name,Trouble at the back mountain,,后山的麻烦
School-2070-12_overview1,Solve the problem caused by Hei Yuan on the back mountain of the Sword Pavilion.,,解决剑阁后山上黑猿造成的麻烦。
School-2070-12_option1_1,Communicate with it in beast language.<color=#097a76>(Beast Taming Level 4 Expert)</color>,,用兽语跟它沟通。<color=#097a76>（驯兽4级炉火纯青）</color>
School-2070-12_option1_2,Everyone work together to eliminate it.<color=#c44b0e>(Start the fight immediately)</color>,,众人合力把它消灭。<color=#c44b0e>（立即开战）</color>
School-2070-12_option1_3,Run away for now.,,暂时离开。
School-2070-13_name,Midnight Shadow,,夜半黑影
School-2070-13_log_start,"Ever since the trouble with Hei Yuan in the back mountain was solved, strange noises have been heard from the end of the back mountain in the middle of the night, I don't know why.",,自从解决后山黑猿麻烦后，经常在深夜听闻后山尽头传来奇异声响，不知是何缘故。
School-2070-13_log_1,Go to the back mountain of the Sword Pavilion in the middle of the night to investigate.,,半夜时分前往剑阁后山查探究竟。
School-2070-14_name,Escort the Goods,,护送货物
School-2070-14_option1_1,Ready!,,准备好了！
School-2070-14_option1_2,Prepare a bit more.,,再稍做准备。
School-2070-14_overview1,Escort the brother in charge of transporting goods to Lin'an City.,,护送负责运送货物的师兄至霖安城。
School-2070-14_overview2,Today's escort mission failed.,,今日护送任务已失败。
School-2070-14_overview3,Today's escort mission has been completed.,,今日护送任务已完成。
School-2070-14_overview4,I wonder if there are any goods that need to be escorted today.,,不知今日是否还有需要护送的货物
School-2070-15_name,Dragonfly City's Sneak Attack,,蚍蜉城偷袭
School-2070-15_overview1,Search for the hidden Dragonfly City members in the mountains and forests outside the Langya Sword Pavilion.,,在琅琊剑阁外的山间、森林中搜寻埋伏的蚍蜉城上隐。
School-2070-15_overview2,The hidden Dragonfly City members who were ambushing have been dealt with today.,,今日已经收拾了埋伏的蚍蜉城上隐。
School-2070-15_overview3,I wonder if Jian Chi has anything else today.,,不知今日剑痴还有什么事情。
Day-2010-2_option1_1,Meditate. <color=#097a76>(1 shichen)</color>,,打坐参悟。<color=#097a76>（1个时辰）</color>
Day-2010-2_option1_2,Talk about it later.,,稍后再说。
Day-2010-2_option1_3,Meditate and comprehend.<color=#097a76>(2 shichen)</color>,,打坐参悟。<color=#097a76>（2个时辰）</color>
Day-2010-3_name,Alchemy,,炼药
Day-2010-3_overview1,Refine <color=#c44b0e>6 Illness removal pills</color> and give them to Taoist Sect·Apothecary.,,炼制出<color=#c44b0e>6颗祛病丸</color>交给道玄宗·药师。
Day-2010-3_overview2,You have helped Taoist Sect·Apothecary refine medicine {TagNum:道玄宗交药} times.,,已帮助道玄宗·药师炼药{TagNum:道玄宗交药}次。
Day-2010-3_overview3,You can go to the Alchemy room to assist the apothecary in refining pills.,,可前往炼丹房协助药师炼制丹药。
Day-2010-3_overview4,Refine <color=#c44b0e>4 Revitalization pills</color> and give them to Taoist Sect·Apothecary.,,炼制出<color=#c44b0e>4颗回春丹</color>交给道玄宗·药师。
Day-2010-3_overview5,Refine <color=#c44b0e>3 Revitalization pills</color> and give them to Taoist Sect·Apothecary.,,炼制出<color=#c44b0e>3颗回春丹</color>交给道玄宗·药师。
Day-2010-3_overview6,Refine <color=#c44b0e>2 portions of Blue wave powder</color> and give them to Taoist Sect·Apothecary.,,炼制出<color=#c44b0e>2份凌波散</color>交给道玄宗·药师。
Day-2010-3_overview7,Refine <color=#c44b0e>2 Enlighten pills</color> and give them to Taoist Sect·Apothecary.,,炼制出<color=#c44b0e>2颗开悟丹</color>交给道玄宗·药师。
Day-2010-3_overview8,Craft <color=#c44b0e>3 Seven stars pills</color> and give them to the Taoist Sect·Apothecary.,,炼制出<color=#c44b0e>3颗七星丹</color>交给道玄宗·药师。
Day-2010-3_option1_1,Hand over 6 Illness removal pills.<color=#097a76>(Illness removal pills x6)</color>,,交出6颗祛病丸。<color=#097a76>（祛病丸6颗）</color>
Day-2010-3_option1_2,It's not successful yet.,,还没有炼制成功。
Day-2010-3_option2_1,Hand over 4 Revitalization pills.<color=#097a76>(Revitalization pills x4)</color>,,交出4颗回春丹。<color=#097a76>（回春丹4颗）</color>
Day-2010-3_option3_1,Hand over 3 Seven stars pills.<color=#097a76>(Seven stars pills x3)</color>,,交出3颗七星丹。<color=#097a76>（七星丹3颗）</color>
Day-2010-3_option4_1,Hand over 2 portions of Blue wave powder.<color=#097a76>(Blue wave powder x2)</color>,,交出2份凌波散。<color=#097a76>（凌波散2份）</color>
Day-2010-3_option5_1,Hand over 2 Enlighten pills.<color=#097a76>(Enlighten pills x2)</color>,,交出2颗开悟丹。<color=#097a76>（开悟丹2颗）</color>
Day-2010-4_name,Night Patrol,,夜间巡逻
Day-2010-4_option1_1,Night patrol.,,夜间巡逻。
Day-2010-4_option1_2,Do not participate in the patrol.,,不参加巡逻。
